,StartDate,EndDate,Status,IPAddress,country,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,UserLanguage,consent,workerID,automatrix_check,yourjob,yourskills,yourskills_26_TEXT,pagetime_First Click,pagetime_Last Click,pagetime_Page Submit,pagetime_Click Count,stability1_1,stability2_1,stability3_1,control1_1,control2_1,control3_1,needagency1_1,needagency2_1,needagency3_1,needpower1_1,needpower2_1,needpower3_1,vashlamc_size,vashlamc_values,genattitude1,genattitude2,genattitude3,genattitude4,genattitude5,purchaseintent1,purchaseintent2,purchaseintent3,WTP,WTP_pct,probe_whatabout,probe_susp1,probe_susp2,probe_susp3,finish,ResponseID,result,Group,X55,X56,X57
158,9/11/19 8:00,9/11/19 8:16,0,208.126.59.102,United States,100,963,1,9/11/19 8:16,R_cA9r30842tQNbzz,4.17441E+17,-9.16132E+18,EN,1,A1UUSM4E3E5BIF,assesses the probability for a person's job becoming automated by the year 2022. The program utilizes a sophisticated algorithm based on the necessary job skills for each position.,entertainment,"3,4,14,16,19",NA,0,0,15006,0,5,3,5,7,7,5,7,7,7,4,4,7,3,2,5,5,7,3,7,1,1,2,450,3,I really don't know,Nothing seemed unusual.,"The information was interesting and, if the program is real, is a very interesting and valuable consulting tool.",The information made sense and seemed realistic.,I understand that I received job feedback that is not true.,R_cA9r30842tQNbzz,0,1,NA,NA,NA
159,9/11/19 8:01,9/11/19 8:17,0,72.76.165.79,United States,100,932,1,9/11/19 8:17,R_297kAuHMmtwrfcA,4.07182E+15,-7.40476E+18,EN,1,A2GRWJOOSAT94F,Predicts the likelihood that a persons job will be replaced by automation by 2022.,Editor,"8,9,10,11,12,17,18,19,25",NA,0,0,15039,0,3,3,5,6,6,6,6,7,6,5,5,5,3,2,8,9,8,9,8,6,6,6,800,8,Economics and company structure,NO,it made sense. and it made me think about automation in the job market,I liked the idea of the bike wheel lock and the built in gps as well as heart rate monitor. All are desirable.,I understand that feedback about automation of my job was false.,R_297kAuHMmtwrfcA,0.4905,3,NA,NA,NA
160,9/11/19 7:59,9/11/19 8:17,0,97.89.115.14,United States,100,1078,1,9/11/19 8:17,R_Pu2z2ncbgUnqh8d,3.55962E+17,-8.10339E+18,EN,1,A1DNJ3C38BJ0MJ,its a program that calculates the probability that a persons job will be using the latest type of technology by 2022. It uses job automation.,Administrative Manager,"10,11,12,13,14,15,16,17,18,19,20,23",NA,0,0,15009,0,1,4,2,2,4,3,1,5,4,5,2,4,1,2,9,8,8,8,9,6,6,7,700,8,Macroeconomics and business perception. Also consumer behavior and attitudes.,basically the way it told me by automation and skills that were necessary.,"it did make sense, but the 8% of having the latest cutting edge technology seemed off to me. I thought by 2022 I will be up to date with everything.","high quality bicycles and I like the sensor along with GPS, which is great to have on the bicycle.","I have understood that during this study, I have received feedback about my job that was not true.",R_Pu2z2ncbgUnqh8d,0,1,NA,NA,NA
161,9/11/19 8:12,9/11/19 8:18,0,207.108.136.53,United States,100,358,1,9/11/19 8:18,R_uyTfnLJm4UFxrCV,3.35093E+17,-1.12056E+19,EN,1,A2JCHN90PRUWDH,"It is a program that deals with job automation, and researches it.",PSE III,"7,8,11,16",NA,0,0,15107,0,7,7,7,6,6,6,2,2,5,2,7,2,2,1,9,9,9,9,9,7,7,7,350,6,I don't know,none,I thought it made sense.,I thought it made sense.,I understand.,R_uyTfnLJm4UFxrCV,0.49051125,2,NA,NA,NA
162,9/11/19 7:50,9/11/19 8:18,0,174.231.8.68,United States,100,1693,1,9/11/19 8:18,R_1BVssRJPltfNxeG,3.96757E+17,-8.60694E+15,EN,1,A36EEYF34BVEZY,"This, I presume, is a computer program that predicts if a person's job is in jeopardy of being fully automated by the year 2022.  A person uses this program by listing their skills used at their job and a program through mathatical equations and other information predicts the likelyhood of that person's job being replaced by automation. The program makes the automation prediction by the year 2022.",Registered Nurse,"4,6,7,8,9,11,14,15,16,17,19,20,21,26","My job requires me to take care of post op patients. I therefore monitor them after surgery.  I make decisions whether they require stronger pain medications. I also monitor their vitals, including their temperture.",0,0,15012,0,2,2,2,2,2,2,2,6,2,6,2,2,1,2,9,9,9,9,9,5,5,5,500,11,The study was about macroeconmics and how effects employment and consumption.  The employment part has do with how automation may replace my job by 2022. The consumption part had to do with my willness to buy a high quality bicycle.,No,Not really. I dont believe my job as an RN will be fully automated by 2022.,Yes it made sense. I liked the bicycle brand very much.  It had features that where pleasing to me.,I understand that during this study I recieved feedback about my job that was not true.,R_1BVssRJPltfNxeG,0,3,NA,NA,NA
163,9/11/19 8:11,9/11/19 8:20,0,72.198.74.135,United States,100,556,1,9/11/19 8:20,R_3oSgdmQ35au4QTD,3.54884E+14,-9.75706E+17,EN,1,A3OB6REG5CGHK1,Calculate the probability a person's job will be automated by 2022.,Software Developer,"7,8,10,11,12,14,19,21,22,23,24",NA,0,0,16238,0,3,3,2,5,6,4,6,6,5,5,6,5,3,2,8,8,8,8,8,6,7,6,650,7,Not sure but possibly not macroeconomics.,no,"Not sure, there is some chance it is accurate but it does go against my thinking","Yes, it sounds like some good ideas",I understand my feedback was not true,R_3oSgdmQ35au4QTD,0,3,NA,NA,NA
164,9/11/19 8:05,9/11/19 8:22,0,146.145.81.14,United States,100,991,1,9/11/19 8:22,R_3GDhmQ90hdioc72,3.97788E+17,-7.49308E+17,EN,1,A1Y49MPXLC40T6,Takes a person's job duties into consideration and calculates based on the tasks then decides whether or not the job may become automated by 2022.,Network Administrator,"6,7,8,11,12,14,15,20,22,24",NA,0,0,15109,0,2,2,2,3,5,5,5,5,5,5,5,3,2,1,9,9,9,9,9,6,4,5,425,7,To determine the type of person or type of thinking based on the first part and how it relates to interest or disinterest in the bicycle.,The bike security sensor is something exciting and useful.,"Well, I work in IT and do not see my job being 92% automated in 2022. There are too many variables to just begin automating every task for a network administrator, and human interaction is a big part of my job in addition to critically and creatively thinking. I also think the tasks or duties options should be a little less vague to avoid confusion or a miscalculated score due to error in choosing duties.","Yes, the information made sense and the bike seems like it would be amazing to own/ride. The features that come with it and the ability to support a small, ambitious company would be another positive.",I understand that during this study I received feedback about my job that was not true.,R_3GDhmQ90hdioc72,0.6,4,NA,NA,NA
165,9/11/19 8:15,9/11/19 8:25,0,75.139.84.162,United States,100,629,1,9/11/19 8:25,R_1CkcH74tCQfAnHg,3.48939E+17,-8.1834E+17,EN,1,A2XICBE60VQTDC,It inputs your data about certain jobs you do and then lets you know if it can be done by auto by the year 2020.,Internet Researcher,"1,4,5,6,7,8,9,11,13,16,19,21,23",NA,0,0,15012,0,5,3,5,3,2,3,7,5,5,7,7,5,2,1,9,9,9,9,9,6,7,7,250,9,Measuring the effect on control by automation.,None,"Yes, it did make sense. I just hope that it is incorrect so that I can keep my job by the year 2020.","Yes, it made sense. I think that this is a really great idea for a bicycle.",I understand that the feedback I received regarding my job was not true.,R_1CkcH74tCQfAnHg,0.18,4,NA,NA,NA
166,9/11/19 8:12,9/11/19 8:25,0,198.179.4.250,United States,100,805,1,9/11/19 8:25,R_AKvbRs493DAS11L,3.93716E+17,-7.66744E+18,EN,1,AHI4R9YE0SF9E,Calculates the probability that someone's job will be automated in the near future.,Consultant,"1,15,22,23,25",NA,0,0,16174,0,7,1,7,7,7,7,7,7,7,7,7,7,2,1,9,9,9,9,9,7,7,7,100,6,"Understanding automation and its impact on a consumption based economy like the united states, that and technological advancement.","No, interesting study. For what it is worth, I'm a math, accounting, finance, econ major.","No, it's BS. Automation is laughable, you should see some of the jokers programming it. Yeah, great computer scientist, horrible analytical capabilities. It's a joke.","Yeah, it was interesting.",I understand.,R_AKvbRs493DAS11L,0.216,4,NA,NA,NA
167,9/11/19 8:18,9/11/19 8:30,0,73.24.9.46,United States,100,682,1,9/11/19 8:30,R_yVhIKonIBxjUiTT,4.49005E+17,-9.32885E+17,EN,1,A36MEZ1Y8KLTGY,Looks at a person's job and their key responsibilities. Using that information it givesan estimate of how much of their work will be automated by 2022.,Marketing Associate,"7,8,9,10,11,12,13,14,16,19,21",NA,0,0,15107,0,5,6,6,4,5,7,4,4,7,3,5,3,2,1,7,6,7,8,6,5,4,5,400,7,Seeing if feeling safe in your job security will make you pay more for a product.,Nothing seemed strange.,It made sense and looked like it listed a lot of job responsibilities and skills.,It seemed interesting and made sense.,I understand that the feedback about the job was not true.,R_yVhIKonIBxjUiTT,0,2,NA,NA,NA
168,9/11/19 8:07,9/11/19 8:32,0,173.220.165.10,United States,100,1532,1,9/11/19 8:32,R_2V4KBDvjRVcZti8,4.08565E+15,-7.41231E+18,EN,1,A1291TUWDF9HUX,Predict the chances of a person's job being automated based on required skills by 2022.,Surgeon,"3,4,5,6,7,11,12,15,16,17,25",NA,0,0,15007,0,6,6,5,6,6,5,6,7,6,6,7,7,1,2,7,7,7,8,7,6,6,6,200,6,"Understand how automation affects the future job market. As well as to understand how a marketing technique affects a customer's inclination to buy a product.""",There were times when the same question was asked multiple times.,I think the AUTOMATRIX program was cool. It was interesting and did make sense to me.,The information seems modern and would be appealing to today's population. It made sense to me.,I understand that during this study you received feedback about your job that was not true,R_2V4KBDvjRVcZti8,0.648,1,NA,NA,NA
169,9/11/19 8:22,9/11/19 8:32,0,"68,105,198,188",United States,100,590,1,9/11/19 8:32,R_2ASS8gqVyY7740J,4.14866E+16,-8.18037E+18,EN,1,A1UHJ56MF9CSQM,determines the probability of a person's job being automated by 2022,Librarian,"1,4,7,8,9,11,12,14,16,19,20",NA,4487,"4,487",15082,1,3,6,3,5,5,6,3,6,5,6,2,5,1,2,5,6,4,5,4,3,3,3,800,8,measuring consumer attitudes toward technology,The second part didn't seem to connect with the first half of the survey,"It did, I believe 100% that my job can be accomplished by a computer, and that people do not see the value in human interaction like they used to.","It did make sense, but it felt like the questions were too similar","Yes, I understand",R_2ASS8gqVyY7740J,0,3,NA,NA,NA
170,9/11/19 8:24,9/11/19 8:33,0,"184,175,167,193",United States,100,523,1,9/11/19 8:33,R_1IQRKYgOhbZvqj1,4.20648E+17,-8.79356E+18,EN,1,A2RGIULFG1GWF5,Determines if a person's job will be completely automated by the year 2022.,Librarian,"7,8,11,16,19,20,21",NA,0,0,16121,0,5,5,5,3,3,3,3,4,4,4,4,3,2,2,8,8,7,8,8,5,6,6,300,8,Financial security and purchasing decisions,No,"Yes, it made sense. It was difficult boiling my job down to basic descriptions though",Yes,I understood that during this study I received feedback about my job that was not true.,R_1IQRKYgOhbZvqj1,0.70398,1,NA,NA,NA
171,9/11/19 8:21,9/11/19 8:33,0,"98,115,115,146",United States,100,704,1,9/11/19 8:33,R_11hV3NZkeXDi0Nv,4.02673E+16,-7.49487E+16,EN,1,A3D8ZG1VV5FO35,It determines the probability based on provided skills that individual's job will be replaced by automation by 2022.,Accountant,"4,6,7,8,9,10,11,14,17,20",NA,0,0,15008,0,5,5,5,6,6,6,2,4,6,3,4,2,2,1,9,9,9,9,9,5,5,5,350,6,I am not sure.,The automation index was very unusual especially for my job where critical thinking and fine motor skills are involved.,It didn't make any sense to me. It said that my job as an accountant would be likely to be automated with a probability of 92%.,The bike looked good and the options on it made sense.,The feedback I received was not true.,R_11hV3NZkeXDi0Nv,0.3456,4,NA,NA,NA
172,9/11/19 8:27,9/11/19 8:35,0,45.3.71.187,United States,100,476,1,9/11/19 8:35,R_2BhqopJcVwvX2IT,3.71791E+17,-8.03515E+15,EN,1,ASW554T5HZJZI,It calculates how likely someone's job is to be automated by the year 2022,Software Engineer,"10,11,13,22,23,24",NA,0,0,15008,0,7,7,7,7,7,7,3,6,6,5,6,5,2,1,8,9,9,9,9,7,7,6,1200,10,"Understanding how people feel about their place in society/the economy based on the results of a job automation calculation, and seeing how that affected their spending habits.",Nothing in particular.,"It made sense, programming jobs are very unlikely to be automated in the next few years.","Yes, it was a neat bike concept with desirable features.",I understand that during this study the feedback I received about my job was not true.,R_2BhqopJcVwvX2IT,0,2,NA,NA,NA
173,9/11/19 8:22,9/11/19 8:35,0,75.165.21.67,United States,100,815,1,9/11/19 8:35,R_5gAmzLyhEivRbDX,4.03567E+17,-7.81887E+18,EN,1,A20YGFCRNDTD6,It tells probability of people's jobs being replace automated systems,Licensed Practical Nurse,"1,4,5,6,7,8,9,11,13,15,16,17,19,20,21,23,25",NA,0,0,15006,0,7,7,7,7,7,7,5,7,7,7,7,7,1,1,9,9,9,9,9,6,6,6,250,1,how people view companies,no,I thought it was neat,Yes it made sense,I understand that during the study I received feedback that was not true.,R_5gAmzLyhEivRbDX,0.432000011,2,NA,NA,NA
174,9/11/19 8:30,9/11/19 8:35,0,170.111.2.172,United States,100,319,1,9/11/19 8:35,R_3IW5Zse1ouiFe4Z,2.96518E+15,-9.51464E+18,EN,1,AJTFC0LEBVR7H,AUTOMATRIX determines whether or not a job will be automated by 2022 by analyzing the most important skills needed to complete that job and how easily those skills can be automated.,Graphic Designer,"1,3,4,7,8,12,13,14,21,24",NA,0,0,15012,0,6,6,6,6,6,5,4,5,5,4,5,4,1,2,8,8,8,8,8,5,5,5,200,6,i dont know,no and no,yes it made sense,yes it made sense,i understand that feedback i received about my job was not true,R_3IW5Zse1ouiFe4Z,0,3,NA,NA,NA
175,9/11/19 8:28,9/11/19 8:36,0,192.249.3.238,United States,100,438,1,9/11/19 8:36,R_1DYedExjlBSTynH,3.59539E+17,-8.39357E+16,EN,1,A1WT3OD8SGT493,calculate the probability of your job being taken by a robot by 2020,grad student,"4,12,14,19,20,25",NA,0,0,15.01,0,6,6,6,7,5,6,4,7,6,6,5,7,3,2,7,8,7,7,7,6,6,6,70,6,IDK,Some of the questions repeated,Mostly,Not really,The feedback about my job wasn't true,R_1DYedExjlBSTynH,0,1,NA,NA,NA
176,9/11/19 8:29,9/11/19 8:37,0,73.180.90.83,United States,100,467,1,9/11/19 8:37,R_4JwXDaLedkaYmv7,3.29185E+17,-8.0022E+16,EN,1,A21XQYRKFFHL4A,It uses your job description and necessary skills to calculate the chance of your job being automated within a certain timeframe.,Artist,"3,4,14,26","Artistic ability, graphic design skills",9246,"9,246",15004,1,3,2,3,5,4,2,6,5,7,5,1,5,2,1,9,8,8,9,9,5,6,6,500,8,I honestly have no idea. I can't figure out how the two parts are related. I'm sure it's interesting!,"Nope. I do want a bicycle with a gps and calorie tracker now, though.","I don't really think it was accurate for me because I'm an artist. It gave me a 92% chance of automation, but I'm not so sure that crafting individual pieces of artwork is going to be automated. I'm sure machines can generate art, but part of why people buy art is because they want something from another human being.",It made sense. Sounds really appealing.,I understand the feedback about my job was not true.,R_4JwXDaLedkaYmv7,0.349999994,4,NA,NA,NA
177,9/11/19 8:14,9/11/19 8:37,0,"173,172,168,221",United States,100,1415,1,9/11/19 8:37,R_21HEtaUuNEHj280,3.26085E+17,-9.68655E+18,EN,1,A3EKMP3EYTB19C,McKinsey's AUTOMATRIX program calculates the probability that a person's job will be substantially automated using technologies by 2022,Business Analyst,"10,11,12,13,17,21,23",NA,0,0,15.76,0,5,4,3,6,6,7,3,6,7,7,7,6,1,2,8,9,9,8,7,7,7,6,2500,8,I think this study was about how people interept information given to them,No,Yes it made sense to me.,I think the new bicycle model is nice but it may be a little to busy,I understand that during this study i received feedback about my job that was not true,R_21HEtaUuNEHj280,0.3402,1,NA,NA,NA
178,9/11/19 8:22,9/11/19 8:39,0,41.90.4.112,Kenya,100,1025,1,9/11/19 8:39,R_1etSOfG5SKQ6k0H,-1.2841E+16,3.68155E+17,EN,1,A1AMNSC5GMIKWR,IT HELPS CALCULATE THE PROBABILITY THAT ONES JOB WILL BE SUBSTANTIALLY AUTOMATED USING CURRENT LEADING EDGE TECHNOLOGIES BY THE YEAR 2022,Human resource manager,"5,6,7,8,9,11,12,14,15,21,22,23,24",NA,0,0,16371,0,7,7,6,7,7,7,7,7,7,7,7,7,1,2,9,9,9,9,9,7,7,6,100,8,To give my opinion on macroeconomics questions,yes the questions were based on an economic view,yes it portrays show the market is in the world today,Yes it makes sense and yeah I would purchase such a bike given chance,I have understood that,R_1etSOfG5SKQ6k0H,0,3,NA,NA,NA
